date,bidopen,bidclose,bidhigh,bidlow,askopen,askclose,askhigh,asklow,tickqty
2017-07-19 01:00:00,1.15435,1.15405,1.15441,1.154,1.1546,1.15428,1.15464,1.15423,5285
2017-07-19 02:00:00,1.15405,1.15378,1.15431,1.15375,1.15428,1.15403,1.15456,1.15399,2972
2017-07-19 03:00:00,1.15378,1.15379,1.1539,1.15352,1.15403,1.154,1.15413,1.15375,4062
2017-07-19 04:00:00,1.15379,1.15365,1.15384,1.15358,1.154,1.15389,1.15409,1.15382,2331
2017-07-19 05:00:00,1.15365,1.15316,1.15367,1.15299,1.15389,1.15339,1.15391,1.15324,5065
2017-07-19 06:00:00,1.15316,1.15284,1.15466,1.15279,1.15339,1.15308,1.1549,1.15302,16012
2017-07-19 07:00:00,1.15284,1.1519,1.15381,1.15178,1.15308,1.15213,1.15404,1.15202,20876
2017-07-19 08:00:00,1.1519,1.15255,1.15265,1.15134,1.15213,1.15279,1.1529,1.15158,15845
2017-07-19 09:00:00,1.15255,1.15287,1.15367,1.15254,1.15279,1.15311,1.1539,1.15278,12388
2017-07-19 10:00:00,1.15287,1.15243,1.15366,1.15225,1.15311,1.15266,1.15389,1.1525,10015
2017-07-19 11:00:00,1.15243,1.15287,1.15296,1.15199,1.15266,1.15311,1.15319,1.15222,11459
2017-07-19 12:00:00,1.15287,1.15244,1.15374,1.15227,1.15311,1.15267,1.15398,1.15251,18413
2017-07-19 13:00:00,1.15244,1.15229,1.15354,1.15224,1.15267,1.15249,1.15378,1.15248,19900
2017-07-19 14:00:00,1.15229,1.15166,1.15276,1.15089,1.15249,1.1519,1.153,1.15111,20820
2017-07-19 15:00:00,1.15166,1.15165,1.15285,1.15118,1.1519,1.15189,1.1531,1.15141,16164
2017-07-19 16:00:00,1.15165,1.15198,1.15219,1.1513,1.15189,1.1522,1.15241,1.15153,8032
2017-07-19 17:00:00,1.15198,1.15159,1.15222,1.15158,1.1522,1.15184,1.15244,1.15182,6521
2017-07-19 18:00:00,1.15159,1.15171,1.15182,1.15122,1.15184,1.15194,1.15206,1.15146,6494
2017-07-19 19:00:00,1.15171,1.15162,1.15183,1.15136,1.15194,1.15186,1.15206,1.15159,5789
2017-07-19 20:00:00,1.15162,1.15134,1.15169,1.15117,1.15186,1.15171,1.15192,1.15142,3466
2017-07-19 21:00:00,1.15134,1.15165,1.15171,1.15111,1.15171,1.15194,1.15216,1.15143,4540
2017-07-19 22:00:00,1.15165,1.15262,1.1527,1.15158,1.15194,1.15287,1.15296,1.15189,4302
2017-07-19 23:00:00,1.15262,1.15276,1.15315,1.15262,1.15287,1.15299,1.1534,1.15287,2206
2017-07-20 00:00:00,1.15276,1.15219,1.15279,1.15216,1.15299,1.15243,1.15304,1.1524,3778
2017-07-20 01:00:00,1.15219,1.15159,1.15253,1.15116,1.15243,1.15183,1.15276,1.1514,7123
2017-07-20 02:00:00,1.15159,1.15223,1.15243,1.15132,1.15183,1.15247,1.15267,1.15156,7487
2017-07-20 03:00:00,1.15223,1.15056,1.1526,1.15039,1.15247,1.15081,1.15285,1.15062,10532
2017-07-20 04:00:00,1.15056,1.15109,1.15109,1.15053,1.15081,1.15132,1.15133,1.15077,4536
2017-07-20 05:00:00,1.15109,1.15102,1.15114,1.15031,1.15132,1.15127,1.15137,1.15055,5151
2017-07-20 06:00:00,1.15102,1.15215,1.15242,1.15075,1.15127,1.15237,1.15266,1.151,14229
2017-07-20 07:00:00,1.15215,1.14991,1.15218,1.14989,1.15237,1.15014,1.15243,1.15013,20962
2017-07-20 08:00:00,1.14991,1.15036,1.15057,1.14948,1.15014,1.1506,1.15081,1.1497,18887
2017-07-20 09:00:00,1.15036,1.15027,1.15062,1.14957,1.1506,1.1505,1.15086,1.1498,13796
2017-07-20 10:00:00,1.15027,1.1505,1.15111,1.14995,1.1505,1.15075,1.15135,1.15019,13267
2017-07-20 11:00:00,1.1505,1.14837,1.15121,1.14789,1.15075,1.14861,1.15145,1.1481,31862
2017-07-20 12:00:00,1.14837,1.15608,1.15694,1.14781,1.14861,1.15633,1.15719,1.14804,79647
2017-07-20 13:00:00,1.15608,1.15607,1.15728,1.15401,1.15633,1.1563,1.15751,1.15425,42814
2017-07-20 14:00:00,1.15607,1.16335,1.16575,1.15606,1.1563,1.16359,1.16602,1.15628,59167
2017-07-20 15:00:00,1.16335,1.16325,1.16459,1.16263,1.16359,1.16349,1.16482,1.16286,25610
2017-07-20 16:00:00,1.16325,1.16333,1.16387,1.1626,1.16349,1.16357,1.16411,1.16283,12275
2017-07-20 17:00:00,1.16333,1.16279,1.16365,1.1617,1.16357,1.16303,1.16389,1.16196,15024
2017-07-20 18:00:00,1.16279,1.16234,1.16286,1.16165,1.16303,1.16259,1.16308,1.1619,10567
2017-07-20 19:00:00,1.16234,1.16273,1.16297,1.16198,1.16259,1.16297,1.16319,1.16222,9166
2017-07-20 20:00:00,1.16273,1.16286,1.16325,1.16227,1.16297,1.16325,1.16351,1.16251,5530
2017-07-20 21:00:00,1.16286,1.16316,1.16336,1.16279,1.16325,1.16342,1.16386,1.1631,3377
2017-07-20 22:00:00,1.16316,1.16264,1.16347,1.16236,1.16342,1.16289,1.16372,1.16261,4265
2017-07-20 23:00:00,1.16264,1.16273,1.16306,1.16251,1.16289,1.16298,1.16331,1.16276,2269
2017-07-21 00:00:00,1.16273,1.16254,1.16288,1.16181,1.16298,1.16278,1.16312,1.16205,6670
2017-07-21 01:00:00,1.16254,1.16281,1.1629,1.1622,1.16278,1.16305,1.16314,1.16244,7065
2017-07-21 02:00:00,1.16281,1.16237,1.16353,1.16231,1.16305,1.16261,1.16378,1.16254,8970
2017-07-21 03:00:00,1.16237,1.16271,1.16286,1.16223,1.16261,1.16294,1.1631,1.16246,5241
2017-07-21 04:00:00,1.16271,1.16274,1.16293,1.16241,1.16294,1.16299,1.16316,1.16265,4359
2017-07-21 05:00:00,1.16274,1.16388,1.16388,1.16271,1.16299,1.16411,1.16412,1.16295,4701
2017-07-21 06:00:00,1.16388,1.16614,1.16758,1.16357,1.16411,1.16638,1.16783,1.16381,26874
2017-07-21 07:00:00,1.16614,1.16376,1.16726,1.16366,1.16638,1.164,1.1675,1.16389,23670
2017-07-21 08:00:00,1.16376,1.16482,1.16503,1.1635,1.164,1.16506,1.16525,1.16374,16051
2017-07-21 09:00:00,1.16482,1.16454,1.16575,1.16374,1.16506,1.16477,1.16598,1.16398,16300
2017-07-21 10:00:00,1.16454,1.16432,1.16509,1.16368,1.16477,1.16456,1.16533,1.16391,12863
2017-07-21 11:00:00,1.16432,1.16406,1.16502,1.1639,1.16456,1.16429,1.16525,1.16414,14367
2017-07-21 12:00:00,1.16406,1.16389,1.16467,1.16341,1.16429,1.16412,1.1649,1.16365,18335
2017-07-21 13:00:00,1.16389,1.16454,1.16511,1.16346,1.16412,1.16478,1.16535,1.16368,18638
2017-07-21 14:00:00,1.16454,1.16535,1.16658,1.16439,1.16478,1.16559,1.16681,1.16463,23433
2017-07-21 15:00:00,1.16535,1.16536,1.16568,1.16472,1.16559,1.1656,1.16592,1.16494,13849
2017-07-21 16:00:00,1.16536,1.1665,1.16694,1.16525,1.1656,1.16674,1.16718,1.16548,10262
2017-07-21 17:00:00,1.1665,1.16748,1.16817,1.16644,1.16674,1.16772,1.16843,1.16669,13253
2017-07-21 18:00:00,1.16748,1.16772,1.16799,1.16714,1.16772,1.16797,1.16821,1.16738,10118
2017-07-21 19:00:00,1.16772,1.16676,1.16779,1.16634,1.16797,1.167,1.16802,1.16657,7655
2017-07-21 20:00:00,1.16676,1.16622,1.16695,1.16591,1.167,1.16658,1.16718,1.1663,9543
2017-07-23 19:00:00,1.16622,1.1664,1.16663,1.16539,1.16658,1.16697,1.16719,1.16641,91
2017-07-23 20:00:00,1.1664,1.16588,1.16658,1.16588,1.16697,1.16692,1.16738,1.16661,93
2017-07-23 21:00:00,1.16588,1.16637,1.16678,1.166,1.16692,1.16711,1.16774,1.16682,891
2017-07-23 22:00:00,1.16637,1.16714,1.16729,1.1663,1.16711,1.16743,1.16758,1.16675,3878
2017-07-23 23:00:00,1.16714,1.16802,1.16807,1.16705,1.16743,1.16825,1.16831,1.1673,4305
2017-07-24 00:00:00,1.16802,1.16698,1.16831,1.16664,1.16825,1.16721,1.16855,1.16688,9278
2017-07-24 01:00:00,1.16698,1.1668,1.16701,1.16621,1.16721,1.16702,1.16725,1.16644,6001
2017-07-24 02:00:00,1.1668,1.16669,1.16691,1.16668,1.16702,1.16693,1.16714,1.16689,3236
2017-07-24 03:00:00,1.16669,1.16706,1.16743,1.16668,1.16693,1.16731,1.16766,1.16691,4256
2017-07-24 04:00:00,1.16706,1.16696,1.1673,1.16683,1.16731,1.16721,1.16754,1.16708,3180
2017-07-24 05:00:00,1.16696,1.16689,1.16741,1.1667,1.16721,1.16713,1.16765,1.16694,4329
2017-07-24 06:00:00,1.16689,1.16446,1.16709,1.16411,1.16713,1.16471,1.16733,1.16435,18994
2017-07-24 07:00:00,1.16446,1.16386,1.16603,1.1629,1.16471,1.16411,1.16627,1.16315,28663
2017-07-24 08:00:00,1.16386,1.16519,1.16532,1.16378,1.16411,1.1654,1.16557,1.16403,18491
2017-07-24 09:00:00,1.16519,1.16558,1.16563,1.16475,1.1654,1.16582,1.16587,1.165,17532
2017-07-24 10:00:00,1.16558,1.16477,1.16588,1.16447,1.16582,1.165,1.16611,1.16469,15383
2017-07-24 11:00:00,1.16477,1.16436,1.16513,1.16411,1.165,1.1646,1.16537,1.16434,12733
2017-07-24 12:00:00,1.16436,1.16546,1.16564,1.16422,1.1646,1.16569,1.16588,1.16444,14765
2017-07-24 13:00:00,1.16546,1.16366,1.16549,1.16322,1.16569,1.16395,1.16573,1.16347,17863
2017-07-24 14:00:00,1.16366,1.16422,1.16494,1.16332,1.16395,1.16447,1.16515,1.16355,18693
2017-07-24 15:00:00,1.16422,1.16413,1.16468,1.1636,1.16447,1.16437,1.16491,1.16382,14991
2017-07-24 16:00:00,1.16413,1.16368,1.16429,1.16245,1.16437,1.16392,1.16453,1.16271,9977
2017-07-24 17:00:00,1.16368,1.16393,1.16398,1.1629,1.16392,1.16417,1.16421,1.16314,7894
2017-07-24 18:00:00,1.16393,1.16421,1.16425,1.1636,1.16417,1.16445,1.16449,1.16383,6543
2017-07-24 19:00:00,1.16421,1.16425,1.16463,1.16414,1.16445,1.16448,1.16487,1.16438,4772
2017-07-24 20:00:00,1.16425,1.16378,1.16426,1.16367,1.16448,1.16424,1.16449,1.16413,2899
2017-07-24 21:00:00,1.16378,1.16358,1.16435,1.16293,1.16424,1.16385,1.16473,1.16351,7591
2017-07-24 22:00:00,1.16358,1.16363,1.16383,1.16339,1.16385,1.16388,1.16407,1.16368,4352
2017-07-24 23:00:00,1.16363,1.16376,1.16393,1.1635,1.16388,1.16398,1.16418,1.16372,2758
2017-07-25 00:00:00,1.16376,1.16365,1.16395,1.16297,1.16398,1.1639,1.16417,1.1632,6391
2017-07-25 01:00:00,1.16365,1.16397,1.16414,1.16337,1.1639,1.1642,1.16439,1.16362,4748
2017-07-25 02:00:00,1.16397,1.16523,1.16559,1.16378,1.1642,1.16547,1.16583,1.16402,6927
2017-07-25 03:00:00,1.16523,1.16553,1.16553,1.16508,1.16547,1.16577,1.16577,1.16531,2706
2017-07-25 04:00:00,1.16553,1.16608,1.16623,1.1655,1.16577,1.16632,1.16648,1.16572,5986
2017-07-25 05:00:00,1.16608,1.16619,1.16619,1.16509,1.16632,1.16644,1.16645,1.16535,3690
2017-07-25 06:00:00,1.16619,1.16602,1.1668,1.16566,1.16644,1.16626,1.16703,1.16589,13525
2017-07-25 07:00:00,1.16602,1.165,1.16609,1.16421,1.16626,1.16526,1.16633,1.16445,21582
2017-07-25 08:00:00,1.165,1.16526,1.16668,1.1648,1.16526,1.1655,1.16691,1.16503,19981
2017-07-25 09:00:00,1.16526,1.16535,1.16573,1.16476,1.1655,1.16558,1.16597,1.165,12551
2017-07-25 10:00:00,1.16535,1.165,1.16552,1.16461,1.16558,1.16523,1.16575,1.16483,12100
2017-07-25 11:00:00,1.165,1.16656,1.16657,1.16488,1.16523,1.1668,1.1668,1.16511,14109
2017-07-25 12:00:00,1.16656,1.16874,1.1698,1.16659,1.1668,1.16899,1.17005,1.1668,27900
2017-07-25 13:00:00,1.16874,1.16945,1.17111,1.16792,1.16899,1.16973,1.17136,1.16816,33628
2017-07-25 14:00:00,1.16945,1.166,1.16958,1.1656,1.16973,1.16624,1.16982,1.16582,28696
2017-07-25 15:00:00,1.166,1.16536,1.16698,1.16445,1.16624,1.1656,1.16721,1.1647,20752
2017-07-25 16:00:00,1.16536,1.16523,1.16574,1.16483,1.1656,1.16546,1.16597,1.16508,11582
2017-07-25 17:00:00,1.16523,1.16568,1.16601,1.1651,1.16546,1.16592,1.16626,1.16533,7063
2017-07-25 18:00:00,1.16568,1.16492,1.16579,1.16438,1.16592,1.16515,1.16602,1.16461,10834
2017-07-25 19:00:00,1.16492,1.16461,1.16522,1.16429,1.16515,1.16485,1.16546,1.16452,9697
2017-07-25 20:00:00,1.16461,1.16442,1.16481,1.16411,1.16485,1.16485,1.16506,1.16435,4638
2017-07-25 21:00:00,1.16442,1.16467,1.16477,1.16441,1.16485,1.16496,1.16523,1.16474,3416
2017-07-25 22:00:00,1.16467,1.1645,1.16474,1.16441,1.16496,1.16474,1.16499,1.16471,2155
2017-07-25 23:00:00,1.1645,1.16432,1.16461,1.16421,1.16474,1.16457,1.16485,1.16446,3374
2017-07-26 00:00:00,1.16432,1.16402,1.16441,1.16368,1.16457,1.16426,1.16465,1.16392,6871
2017-07-26 01:00:00,1.16402,1.16448,1.16464,1.16377,1.16426,1.16472,1.16488,1.16401,7027
2017-07-26 02:00:00,1.16448,1.16512,1.16529,1.16437,1.16472,1.16536,1.16552,1.16461,4560
2017-07-26 03:00:00,1.16512,1.16426,1.16524,1.16407,1.16536,1.16451,1.16548,1.16431,6203
2017-07-26 04:00:00,1.16426,1.16374,1.1648,1.16371,1.16451,1.16399,1.16504,1.16395,4240
2017-07-26 05:00:00,1.16374,1.1638,1.16403,1.16323,1.16399,1.16403,1.16427,1.16347,5047
2017-07-26 06:00:00,1.1638,1.16365,1.16428,1.16194,1.16403,1.1639,1.1645,1.16219,15637
2017-07-26 07:00:00,1.16365,1.16286,1.16445,1.16242,1.1639,1.1631,1.16468,1.16266,18670
2017-07-26 08:00:00,1.16286,1.16221,1.16326,1.16115,1.1631,1.16244,1.1635,1.16139,21663
2017-07-26 09:00:00,1.16221,1.16312,1.16318,1.16177,1.16244,1.16335,1.16342,1.16201,15284
2017-07-26 10:00:00,1.16312,1.16411,1.16504,1.16295,1.16335,1.16435,1.16528,1.16319,18195
2017-07-26 11:00:00,1.16411,1.16417,1.1649,1.16366,1.16435,1.16441,1.16511,1.1639,16578
2017-07-26 12:00:00,1.16417,1.164,1.16472,1.16372,1.16441,1.16424,1.16496,1.16396,15668
2017-07-26 13:00:00,1.164,1.16323,1.16545,1.16305,1.16424,1.16351,1.16569,1.16329,22492
2017-07-26 14:00:00,1.16323,1.16289,1.16381,1.16208,1.16351,1.16313,1.16405,1.1623,22974
2017-07-26 15:00:00,1.16289,1.16311,1.16386,1.1625,1.16313,1.16334,1.1641,1.16275,18351
2017-07-26 16:00:00,1.16311,1.16255,1.16365,1.16243,1.16334,1.16277,1.16389,1.16266,9047
2017-07-26 17:00:00,1.16255,1.16443,1.16524,1.16254,1.16277,1.16506,1.16548,1.16276,16117
2017-07-26 18:00:00,1.16443,1.17031,1.17067,1.16265,1.16506,1.17054,1.17095,1.163,64047
2017-07-26 19:00:00,1.17031,1.17206,1.17388,1.17031,1.17054,1.1723,1.17413,1.17055,38474
2017-07-26 20:00:00,1.17206,1.17324,1.17381,1.17192,1.1723,1.17376,1.1742,1.17216,7231
2017-07-26 21:00:00,1.17324,1.17459,1.17467,1.1731,1.17376,1.17488,1.17499,1.17341,8032
2017-07-26 22:00:00,1.17459,1.17331,1.17466,1.17315,1.17488,1.17358,1.17498,1.17339,5052
2017-07-26 23:00:00,1.17331,1.17303,1.17332,1.17257,1.17358,1.17328,1.1736,1.17279,3891
2017-07-27 00:00:00,1.17303,1.17283,1.17381,1.1724,1.17328,1.17308,1.17406,1.17265,10780
2017-07-27 01:00:00,1.17283,1.17389,1.17414,1.17203,1.17308,1.17414,1.17438,1.17226,9310
2017-07-27 02:00:00,1.17389,1.17449,1.17451,1.1736,1.17414,1.17474,1.17476,1.17384,8720
2017-07-27 03:00:00,1.17449,1.17551,1.17757,1.17411,1.17474,1.17574,1.17782,1.17436,13235
2017-07-27 04:00:00,1.17551,1.1748,1.17612,1.17446,1.17574,1.17503,1.17635,1.17471,9965
2017-07-27 05:00:00,1.1748,1.17381,1.17503,1.17338,1.17503,1.17407,1.17526,1.17362,9488
2017-07-27 06:00:00,1.17381,1.17282,1.17465,1.17261,1.17407,1.17306,1.17489,1.17284,20486
2017-07-27 07:00:00,1.17282,1.17225,1.17326,1.17135,1.17306,1.17248,1.1735,1.17159,25334
2017-07-27 08:00:00,1.17225,1.17272,1.17297,1.1711,1.17248,1.17296,1.1732,1.17133,19236
2017-07-27 09:00:00,1.17272,1.1719,1.17324,1.17164,1.17296,1.17214,1.17348,1.17187,15473
2017-07-27 10:00:00,1.1719,1.17037,1.17202,1.1702,1.17214,1.17061,1.17226,1.17044,17361
2017-07-27 11:00:00,1.17037,1.16919,1.17119,1.16861,1.17061,1.16944,1.17144,1.16885,17862
2017-07-27 12:00:00,1.16919,1.16956,1.17043,1.16884,1.16944,1.16981,1.17066,1.16909,22744
2017-07-27 13:00:00,1.16956,1.17037,1.17039,1.1689,1.16981,1.17061,1.17063,1.16914,22296
2017-07-27 14:00:00,1.17037,1.16644,1.1705,1.16615,1.17061,1.16668,1.17074,1.16637,29882
2017-07-27 15:00:00,1.16644,1.16539,1.16775,1.1653,1.16668,1.16563,1.16797,1.16554,21775
2017-07-27 16:00:00,1.16539,1.16633,1.16678,1.1649,1.16563,1.16657,1.16701,1.16514,15114
2017-07-27 17:00:00,1.16633,1.16735,1.16787,1.16585,1.16657,1.16759,1.1681,1.16608,20315
2017-07-27 18:00:00,1.16735,1.1682,1.16877,1.16639,1.16759,1.16845,1.169,1.16665,22782
2017-07-27 19:00:00,1.1682,1.1675,1.16828,1.16709,1.16845,1.16772,1.16852,1.16732,11448
2017-07-27 20:00:00,1.1675,1.1674,1.16781,1.16697,1.16772,1.16797,1.16806,1.16722,6982
2017-07-27 21:00:00,1.1674,1.16739,1.16777,1.167,1.16797,1.16767,1.16813,1.16756,5256
2017-07-27 22:00:00,1.16739,1.16829,1.16873,1.16738,1.16767,1.16855,1.16899,1.16765,5064
2017-07-27 23:00:00,1.16829,1.16885,1.16903,1.16801,1.16855,1.1691,1.16928,1.16825,2439
2017-07-28 00:00:00,1.16885,1.16748,1.16913,1.167,1.1691,1.16774,1.16936,1.16724,10341
2017-07-28 01:00:00,1.16748,1.16826,1.16833,1.167,1.16774,1.16851,1.16858,1.16725,10361
2017-07-28 02:00:00,1.16826,1.16918,1.16918,1.16793,1.16851,1.16942,1.16942,1.16817,5744
2017-07-28 03:00:00,1.16918,1.16823,1.16928,1.1682,1.16942,1.16847,1.16952,1.16844,5173
2017-07-28 04:00:00,1.16823,1.16841,1.16872,1.16807,1.16847,1.16864,1.16896,1.1683,4452
2017-07-28 05:00:00,1.16841,1.16928,1.16949,1.16841,1.16864,1.16952,1.16974,1.16864,6559
2017-07-28 06:00:00,1.16928,1.1696,1.17001,1.16864,1.16952,1.16985,1.17026,1.16888,14987
2017-07-28 07:00:00,1.1696,1.16955,1.17144,1.16903,1.16985,1.16978,1.17167,1.16925,23590
2017-07-28 08:00:00,1.16955,1.17048,1.17065,1.16953,1.16978,1.17072,1.17089,1.16977,19128
2017-07-28 09:00:00,1.17048,1.1715,1.17168,1.17042,1.17072,1.17174,1.17193,1.17066,16675
2017-07-28 10:00:00,1.1715,1.17058,1.17208,1.17033,1.17174,1.17082,1.17231,1.17056,14991
2017-07-28 11:00:00,1.17058,1.17174,1.17227,1.17033,1.17082,1.172,1.17251,1.17057,14081
2017-07-28 12:00:00,1.17174,1.17151,1.1752,1.17136,1.172,1.17176,1.17547,1.17161,39824
2017-07-28 13:00:00,1.17151,1.17267,1.17317,1.17138,1.17176,1.17297,1.17341,1.17163,29888
2017-07-28 14:00:00,1.17267,1.17462,1.17528,1.17257,1.17297,1.17486,1.17553,1.17282,32364
2017-07-28 15:00:00,1.17462,1.1754,1.1763,1.17403,1.17486,1.17563,1.17653,1.17426,31538
2017-07-28 16:00:00,1.1754,1.17395,1.17552,1.17368,1.17563,1.17418,1.17576,1.17393,10012
2017-07-28 17:00:00,1.17395,1.17459,1.17493,1.17394,1.17418,1.17482,1.17515,1.17418,7924
2017-07-28 18:00:00,1.17459,1.17602,1.17612,1.17421,1.17482,1.17627,1.17637,1.17445,7871
2017-07-28 19:00:00,1.17602,1.17575,1.17612,1.17516,1.17627,1.176,1.17637,1.17541,8400
2017-07-28 20:00:00,1.17575,1.17481,1.17584,1.17459,1.176,1.17513,1.17609,1.17511,5550
2017-07-30 19:00:00,1.17481,1.17443,1.17504,1.17343,1.17513,1.17549,1.17583,1.17409,112
2017-07-30 20:00:00,1.17443,1.17447,1.17447,1.1742,1.17549,1.17523,1.17549,1.1749,51
2017-07-30 21:00:00,1.17447,1.17516,1.17554,1.17447,1.17523,1.17572,1.1761,1.17517,1270
2017-07-30 22:00:00,1.17516,1.17583,1.17603,1.17457,1.17572,1.17611,1.17636,1.17517,11810
2017-07-30 23:00:00,1.17583,1.17458,1.17588,1.17442,1.17611,1.17482,1.17614,1.17467,4112
2017-07-31 00:00:00,1.17458,1.17417,1.1749,1.17333,1.17482,1.17442,1.17581,1.17358,11541
2017-07-31 01:00:00,1.17417,1.17386,1.17449,1.17366,1.17442,1.17409,1.17473,1.1739,7547
2017-07-31 02:00:00,1.17386,1.17342,1.17427,1.17341,1.17409,1.17367,1.1745,1.17365,4614
2017-07-31 03:00:00,1.17342,1.17312,1.17365,1.17304,1.17367,1.17337,1.17389,1.17327,4613
2017-07-31 04:00:00,1.17312,1.17354,1.17356,1.17302,1.17337,1.17377,1.1738,1.17326,2596
2017-07-31 05:00:00,1.17354,1.17446,1.17464,1.17304,1.17377,1.1747,1.17489,1.17327,4574
2017-07-31 06:00:00,1.17446,1.17363,1.17457,1.17233,1.1747,1.17388,1.17483,1.17256,15988
2017-07-31 07:00:00,1.17363,1.17237,1.17373,1.17221,1.17388,1.1726,1.17395,1.17244,16648
2017-07-31 08:00:00,1.17237,1.17313,1.17332,1.17223,1.1726,1.17338,1.17355,1.17246,11700
2017-07-31 09:00:00,1.17313,1.17329,1.17435,1.17265,1.17338,1.17353,1.17458,1.17289,15276
2017-07-31 10:00:00,1.17329,1.17303,1.17365,1.17288,1.17353,1.17328,1.17388,1.17311,9435
2017-07-31 11:00:00,1.17303,1.17266,1.17339,1.17244,1.17328,1.17289,1.17361,1.17267,10693
2017-07-31 12:00:00,1.17266,1.17326,1.17342,1.17221,1.17289,1.17349,1.17365,1.17246,12407
2017-07-31 13:00:00,1.17326,1.17472,1.17504,1.17304,1.17349,1.17501,1.17527,1.17328,16969
2017-07-31 14:00:00,1.17472,1.17882,1.17896,1.1745,1.17501,1.17905,1.17921,1.17474,29257
2017-07-31 15:00:00,1.17882,1.18247,1.18293,1.17826,1.17905,1.18273,1.18318,1.17851,27986
2017-07-31 16:00:00,1.18247,1.18097,1.18312,1.18044,1.18273,1.1812,1.18335,1.18068,19102
2017-07-31 17:00:00,1.18097,1.18129,1.18263,1.1807,1.1812,1.18154,1.18287,1.18094,13273
2017-07-31 18:00:00,1.18129,1.18295,1.18348,1.18119,1.18154,1.18318,1.18367,1.18144,11552
2017-07-31 19:00:00,1.18295,1.18354,1.18439,1.18277,1.18318,1.18377,1.18462,1.18299,12541
2017-07-31 20:00:00,1.18354,1.18403,1.18444,1.18296,1.18377,1.18428,1.18473,1.1832,6600
2017-07-31 21:00:00,1.18403,1.18345,1.18433,1.18342,1.18428,1.18371,1.18464,1.18369,8071
2017-07-31 22:00:00,1.18345,1.18297,1.18355,1.18281,1.18371,1.18322,1.1838,1.18307,4848
2017-07-31 23:00:00,1.18297,1.18197,1.18313,1.18193,1.18322,1.18222,1.18336,1.18217,4956
2017-08-01 00:00:00,1.18197,1.1826,1.18289,1.18185,1.18222,1.18285,1.18312,1.1821,9004
2017-08-01 01:00:00,1.1826,1.18284,1.18296,1.18186,1.18285,1.18307,1.1832,1.1821,7372
2017-08-01 02:00:00,1.18284,1.18267,1.18329,1.18251,1.18307,1.18289,1.18353,1.18275,7646
2017-08-01 03:00:00,1.18267,1.18252,1.18266,1.18218,1.18289,1.18276,1.18289,1.18242,3955
2017-08-01 04:00:00,1.18252,1.18296,1.18328,1.18233,1.18276,1.1832,1.18352,1.18256,7431
2017-08-01 05:00:00,1.18296,1.18191,1.18321,1.18184,1.1832,1.18216,1.18346,1.1821,5585
2017-08-01 06:00:00,1.18191,1.18197,1.18296,1.18102,1.18216,1.18221,1.18322,1.18125,13708
2017-08-01 07:00:00,1.18197,1.18182,1.18217,1.181,1.18221,1.18205,1.18241,1.18124,14650
2017-08-01 08:00:00,1.18182,1.18202,1.18321,1.18141,1.18205,1.18228,1.18346,1.18164,17544
2017-08-01 09:00:00,1.18202,1.18133,1.18228,1.1806,1.18228,1.18156,1.18255,1.18084,15560
2017-08-01 10:00:00,1.18133,1.18107,1.18167,1.18037,1.18156,1.18131,1.1819,1.18059,10435
2017-08-01 11:00:00,1.18107,1.18093,1.18215,1.18081,1.18131,1.18117,1.1824,1.18105,11977
2017-08-01 12:00:00,1.18093,1.18163,1.18184,1.18052,1.18117,1.18187,1.18209,1.18073,21105
2017-08-01 13:00:00,1.18163,1.18223,1.18279,1.18059,1.18187,1.18274,1.18304,1.18082,21125
2017-08-01 14:00:00,1.18223,1.18086,1.18381,1.17839,1.18274,1.1811,1.18405,1.17864,42253
2017-08-01 15:00:00,1.18086,1.17973,1.1813,1.17905,1.1811,1.17996,1.18154,1.17928,21528
2017-08-01 16:00:00,1.17973,1.18035,1.18046,1.17954,1.17996,1.18058,1.1807,1.17978,7820
2017-08-01 17:00:00,1.18035,1.18159,1.18365,1.18033,1.18058,1.18184,1.18382,1.18056,15725
2017-08-01 18:00:00,1.18159,1.18021,1.18187,1.17975,1.18184,1.18046,1.18211,1.17999,9487
2017-08-01 19:00:00,1.18021,1.17992,1.1804,1.17977,1.18046,1.18016,1.18064,1.18001,7293
2017-08-01 20:00:00,1.17992,1.18009,1.18021,1.17979,1.18016,1.18033,1.18049,1.18003,4023
2017-08-01 21:00:00,1.18009,1.18044,1.18066,1.17959,1.18033,1.18076,1.18122,1.1802,5044
2017-08-01 22:00:00,1.18044,1.18044,1.1812,1.18034,1.18076,1.18069,1.18144,1.18058,4389
2017-08-01 23:00:00,1.18044,1.18103,1.18119,1.18014,1.18069,1.18126,1.1814,1.18038,4317
2017-08-02 00:00:00,1.18103,1.1812,1.18165,1.18054,1.18126,1.18145,1.1819,1.18078,6268
2017-08-02 01:00:00,1.1812,1.17991,1.18131,1.17924,1.18145,1.18016,1.18156,1.1795,6714
2017-08-02 02:00:00,1.17991,1.18069,1.18079,1.17961,1.18016,1.18094,1.18103,1.17989,6840
2017-08-02 03:00:00,1.18069,1.18099,1.1816,1.18025,1.18094,1.18123,1.18183,1.18047,6222
2017-08-02 04:00:00,1.18099,1.18239,1.18277,1.18092,1.18123,1.18263,1.183,1.18115,11166
2017-08-02 05:00:00,1.18239,1.18224,1.1829,1.182,1.18263,1.18248,1.18314,1.18222,5058
